,CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,NA
750,2023-01-03 23:00:00,15786,15789,15772,15783,3.24313136,51178.65587857
751,2023-01-04 00:00:00,15783,15806,15783,15801,4.79777073,75792.35146769
752,2023-01-04 01:00:00,15798,15802,15769,15774,4.3844935,69201.87270583
753,2023-01-04 02:00:00,15774,15825,15773,15797,1.68784868,26670.16044754
754,2023-01-04 03:00:00,15799,15838,15798,15837,3.41633457,54073.91531583
755,2023-01-04 04:00:00,15829,15950,15829,15940,30.70269956,487741.17334399
756,2023-01-04 05:00:00,15948,15981,15936,15940,16.15571636,257753.24568433
757,2023-01-04 06:00:00,15939,15939,15917,15938,2.29044257,36482.85924576
758,2023-01-04 07:00:00,15937,15949,15928,15948,7.78840897,124126.97450464
759,2023-01-04 08:00:00,15950,15962,15902,15914,14.01828247,223346.70230823
760,2023-01-04 09:00:00,15915,15920,15838,15883,10.30302357,163611.0740589
761,2023-01-04 10:00:00,15882,15897,15848,15865,21.4436048,340470.57672219
762,2023-01-04 11:00:00,15866,15869,15850,15858,12.58514839,199575.14784434
763,2023-01-04 12:00:00,15856,15877,15849,15858,27.38683818,434455.58656712
764,2023-01-04 13:00:00,15862,15874,15829,15841,38.10013728,603803.00831375
765,2023-01-04 14:00:00,15842,15869,15838,15857,18.93177077,300135.76248167
766,2023-01-04 15:00:00,15855,15874,15821,15835,41.3705081,655414.53399939
767,2023-01-04 16:00:00,15835,15891,15823,15889,30.27859757,480024.7639841
768,2023-01-04 17:00:00,15888,15933,15866,15877,13.11956169,208580.04289577
769,2023-01-04 18:00:00,15877,15955,15865,15926,20.19406838,321521.85426171
770,2023-01-04 19:00:00,15924,16012,15906,16003,27.79730527,444289.10961286
771,2023-01-04 20:00:00,15995,16024,15841,15875,17.04474919,271219.19175432
772,2023-01-04 21:00:00,15875,15881,15816,15844,12.14313932,192503.99600166
773,2023-01-04 22:00:00,15844,15864,15836,15864,16.70655114,264905.00081607
774,2023-01-04 23:00:00,15863,15876,15853,15861,20.8243881,330359.06851364
775,2023-01-05 00:00:00,15856,15896,15850,15884,10.39946739,165102.80120714
776,2023-01-05 01:00:00,15882,15895,15831,15831,5.26842371,83587.53174364
777,2023-01-05 02:00:00,15831,15860,15815,15853,4.249864,67292.61627968
778,2023-01-05 03:00:00,15853,15862,15850,15855,70.17292348,1112611.77055033
779,2023-01-05 04:00:00,15854,15861,15843,15861,5.05857006,80192.4653636
780,2023-01-05 05:00:00,15861,15879,15853,15878,2.61966129,41568.9340389
781,2023-01-05 06:00:00,15875,15886,15870,15873,3.73391239,59304.81333231
782,2023-01-05 07:00:00,15871,15875,15835,15855,2.06937108,32801.20863702
783,2023-01-05 08:00:00,15854,15877,15826,15862,8.71057575,138042.57031279
784,2023-01-05 09:00:00,15859,15861,15815,15823,17.95424581,284333.19589831
785,2023-01-05 10:00:00,15821,15832,15798,15817,19.8170233,313528.47089626
786,2023-01-05 11:00:00,15812,15849,15805,15839,13.93588041,220633.61107265
787,2023-01-05 12:00:00,15839,15863,15833,15857,20.22157466,320541.48347762
788,2023-01-05 13:00:00,15858,15872,15839,15872,13.4287319,212922.39786248
789,2023-01-05 14:00:00,15866,15904,15851,15897,32.48736906,515900.76738587
790,2023-01-05 15:00:00,15893,15965,15877,15965,16.45223269,261878.58475117
791,2023-01-05 16:00:00,15958,16023,15942,16009,79.69015263,1273695.84592588
792,2023-01-05 17:00:00,16009,16012,15980,15997,23.15744318,370327.04655999
793,2023-01-05 18:00:00,15996,15998,15962,15966,16.29429723,260451.92395758
794,2023-01-05 19:00:00,15961,15982,15950,15980,6.81565072,108832.6467897
795,2023-01-05 20:00:00,15979,16013,15975,16009,9.29632454,148722.61033347
796,2023-01-05 21:00:00,16009,16021,16000,16020,16.68970435,267175.8146758
797,2023-01-05 22:00:00,16017,16028,15998,16005,5.80076604,92879.41916315
798,2023-01-05 23:00:00,16006,16012,15993,15996,10.36991178,165948.06075474
799,2023-01-06 00:00:00,15998,16004,15975,15991,4.02672057,64382.93751771
800,2023-01-06 01:00:00,15991,16010,15984,16003,2.80296616,44836.01593465
801,2023-01-06 02:00:00,16004,16010,15973,15981,2.10215115,33625.58868237
802,2023-01-06 03:00:00,15981,15990,15954,15988,1.66255467,26560.82476332
803,2023-01-06 04:00:00,15985,15987,15967,15977,1.58692904,25354.9241391
804,2023-01-06 05:00:00,15976,15985,15952,15971,2.19324454,35025.06842367
805,2023-01-06 06:00:00,15971,15975,15962,15974,2.17459541,34729.98124628
806,2023-01-06 07:00:00,15969,15973,15939,15957,7.65771272,122157.36384563
807,2023-01-06 08:00:00,15953,15967,15942,15954,3.64177099,58096.9069896
808,2023-01-06 09:00:00,15957,15966,15940,15954,8.17377385,130395.22636691
809,2023-01-06 10:00:00,15952,15966,15931,15963,29.13924347,464748.405491
810,2023-01-06 11:00:00,15960,15970,15931,15939,18.17858886,289987.65086207
811,2023-01-06 12:00:00,15936,15939,15883,15929,35.2474443,560980.64878085
812,2023-01-06 13:00:00,15929,15943,15919,15926,7.83173927,124772.41744013
813,2023-01-06 14:00:00,15927,15955,15876,15901,28.59621268,455124.38916025
814,2023-01-06 15:00:00,15905,15929,15897,15928,11.27966724,179473.18327007
815,2023-01-06 16:00:00,15925,15925,15823,15882,50.45417693,800995.72518925
816,2023-01-06 17:00:00,15880,15888,15828,15845,11.39570548,180680.42795608
817,2023-01-06 18:00:00,15844,15854,15807,15811,59.10859453,936645.27209989
818,2023-01-06 19:00:00,15809,15851,15809,15836,9.42143368,149169.75140227
819,2023-01-06 20:00:00,15837,15927,15823,15901,16.90350601,268271.79853856
820,2023-01-06 21:00:00,15908,15989,15862,15865,33.26765978,530424.34833014
821,2023-01-06 22:00:00,15865,15919,15865,15901,7.04192071,111921.75494587
822,2023-01-06 23:00:00,15905,15928,15900,15920,7.30220303,116186.94064632
823,2023-01-07 00:00:00,15920,15939,15907,15915,3.85477806,61387.95888612
824,2023-01-07 01:00:00,15913,15937,15902,15937,7.86150041,125176.8389913
825,2023-01-07 02:00:00,15937,15937,15912,15914,1.90637045,30356.54719353
826,2023-01-07 03:00:00,15918,15919,15902,15908,1.5444869,24573.30069475
827,2023-01-07 04:00:00,15904,15919,15903,15915,0.92872273,14777.08223133
828,2023-01-07 05:00:00,15915,15916,15901,15902,1.16965522,18608.07877895
829,2023-01-07 06:00:00,15902,15906,15896,15901,0.93708744,14900.52695237
830,2023-01-07 07:00:00,15899,15903,15890,15900,2.2615441,35951.73571422
831,2023-01-07 08:00:00,15901,15918,15900,15916,2.08602424,33192.20818283
832,2023-01-07 09:00:00,15917,15922,15898,15903,2.94854188,46903.98291183
833,2023-01-07 10:00:00,15900,15904,15896,15901,5.29995004,84268.4634639
834,2023-01-07 11:00:00,15900,15900,15887,15895,6.62446277,105293.74185707
835,2023-01-07 12:00:00,15895,15896,15882,15890,3.82598277,60797.87194914
836,2023-01-07 13:00:00,15891,15893,15882,15891,6.09382053,96815.14706686
837,2023-01-07 14:00:00,15891,15906,15888,15894,4.33408538,68902.21718163
838,2023-01-07 15:00:00,15894,15917,15885,15911,5.81124435,92404.28725056
839,2023-01-07 16:00:00,15909,15918,15907,15912,5.52264943,87875.67353481
840,2023-01-07 17:00:00,15913,15913,15890,15894,4.57775156,72787.06123239
841,2023-01-07 18:00:00,15894,15910,15893,15906,6.55553333,104249.83152699
842,2023-01-07 19:00:00,15905,15915,15904,15914,3.63653832,57860.72001149
843,2023-01-07 20:00:00,15914,15920,15910,15919,5.01069322,79745.22438086
844,2023-01-07 21:00:00,15919,15925,15913,15920,4.10888162,65408.33616538
845,2023-01-07 22:00:00,15918,15921,15909,15915,3.61777866,57585.3732605
846,2023-01-07 23:00:00,15916,15916,15905,15911,2.79993203,44543.38418661
847,2023-01-08 00:00:00,15911,15919,15902,15917,1.89551519,30166.50066902
848,2023-01-08 01:00:00,15915,15923,15884,15894,6.57160583,104519.85025855
849,2023-01-08 02:00:00,15895,15905,15891,15900,2.76599971,43976.91369184
850,2023-01-08 03:00:00,15900,15904,15891,15899,1.46144308,23234.95137971
851,2023-01-08 04:00:00,15898,15909,15897,15909,0.92700936,14741.65318041
852,2023-01-08 05:00:00,15909,15909,15903,15904,1.02044767,16232.22199491
853,2023-01-08 06:00:00,15904,15910,15902,15910,1.47440912,23453.11203702
854,2023-01-08 07:00:00,15909,15913,15904,15913,1.78239858,28355.1065719
855,2023-01-08 08:00:00,15913,15919,15912,15918,5.83275491,92825.1564329
856,2023-01-08 09:00:00,15919,15920,15908,15913,2.42597919,38609.11773703
857,2023-01-08 10:00:00,15911,15926,15893,15898,7.44406572,118474.88151025
858,2023-01-08 11:00:00,15902,15909,15902,15907,6.15246853,97861.29751503
859,2023-01-08 12:00:00,15907,15911,15898,15898,4.38005192,69665.13459025
860,2023-01-08 13:00:00,15895,15901,15890,15891,6.21195515,98732.58005346
861,2023-01-08 14:00:00,15891,15901,15890,15894,2.96638927,47153.80514413
862,2023-01-08 15:00:00,15899,15915,15897,15913,3.77985722,60118.0955822
863,2023-01-08 16:00:00,15911,15969,15903,15958,10.89876077,173727.51231826
864,2023-01-08 17:00:00,15961,15971,15887,15900,13.82485069,220495.60297252
865,2023-01-08 18:00:00,15900,15912,15885,15886,4.51087774,71708.51758301
866,2023-01-08 19:00:00,15886,15898,15883,15893,4.84441919,76991.07915914
867,2023-01-08 20:00:00,15893,15902,15886,15897,4.31790773,68632.6305896
868,2023-01-08 21:00:00,15897,15938,15889,15926,10.68082217,170039.27200031
869,2023-01-08 22:00:00,15926,15955,15920,15928,5.55434069,88508.21564985
870,2023-01-08 23:00:00,15928,15953,15925,15942,4.47160836,71278.28081706
871,2023-01-09 00:00:00,15939,16100,15935,16058,46.7793545,748943.41453738
872,2023-01-09 01:00:00,16058,16123,16048,16117,16.16877773,260015.92065125
873,2023-01-09 02:00:00,16117,16135,16083,16099,8.48630229,136686.82260835
874,2023-01-09 03:00:00,16099,16150,16087,16095,3.37117715,54350.21990078
875,2023-01-09 04:00:00,16095,16124,16092,16120,1.65486715,26659.66351726
876,2023-01-09 05:00:00,16119,16143,16112,16123,6.62920302,106963.02587677
877,2023-01-09 06:00:00,16120,16141,16092,16094,7.60560879,122594.75552122
878,2023-01-09 07:00:00,16095,16109,16074,16075,11.68993458,188177.90638506
879,2023-01-09 08:00:00,16078,16111,16070,16100,10.57343781,170083.46410692
880,2023-01-09 09:00:00,16100,16102,16065,16073,22.88882683,368154.32477583
881,2023-01-09 10:00:00,16073,16164,16068,16143,49.69114879,800822.67521195
882,2023-01-09 11:00:00,16143,16196,16143,16180,27.27952151,441037.93135569
883,2023-01-09 12:00:00,16180,16180,16134,16135,14.64522569,236641.42396732
884,2023-01-09 13:00:00,16133,16148,16115,16137,9.45226996,152493.85307104
885,2023-01-09 14:00:00,16134,16141,16038,16061,20.15912679,324581.69738666
886,2023-01-09 15:00:00,16055,16104,16045,16087,11.00856899,177000.09867497
887,2023-01-09 16:00:00,16084,16124,16041,16079,17.83851373,286717.22698432
888,2023-01-09 17:00:00,16078,16136,16067,16103,21.12855694,340371.43118365
889,2023-01-09 18:00:00,16110,16169,16101,16146,12.6384446,203903.27822123
890,2023-01-09 19:00:00,16146,16181,16126,16146,14.71665333,237587.81054808
891,2023-01-09 20:00:00,16149,16149,16087,16087,18.20626627,293527.03537072
892,2023-01-09 21:00:00,16080,16096,16003,16039,13.76553898,220858.12638161
893,2023-01-09 22:00:00,16036,16066,15990,16002,11.89923181,190651.67294117
894,2023-01-09 23:00:00,16005,16046,15993,16026,4.90838531,78651.29082634
895,2023-01-10 00:00:00,16029,16029,15959,16004,7.17097883,114710.49514893
896,2023-01-10 01:00:00,16002,16051,16002,16045,16.29124332,260995.26597524
897,2023-01-10 02:00:00,16045,16056,16008,16014,3.28908725,52735.70807132
898,2023-01-10 03:00:00,16016,16024,15988,16010,1.70964843,27380.40526453
899,2023-01-10 04:00:00,16011,16031,16008,16031,1.56760831,25111.61738946
900,2023-01-10 05:00:00,16032,16041,16020,16039,2.35944099,37822.63188317
901,2023-01-10 06:00:00,16041,16043,16020,16040,4.82299673,77338.26421507
902,2023-01-10 07:00:00,16033,16040,16015,16029,3.87653376,62137.84628143
903,2023-01-10 08:00:00,16029,16037,16015,16026,5.75075378,92141.72299636
904,2023-01-10 09:00:00,16026,16080,16004,16075,13.39062184,214995.66814951
905,2023-01-10 10:00:00,16071,16087,16050,16052,39.97202017,642441.62144897
906,2023-01-10 11:00:00,16053,16092,16043,16090,14.9549396,240338.55085825
907,2023-01-10 12:00:00,16090,16095,16070,16075,10.82905381,174155.07721772
908,2023-01-10 13:00:00,16075,16084,16055,16065,10.60244109,170405.03587041
909,2023-01-10 14:00:00,16065,16089,16059,16083,7.57875812,121814.7563798
910,2023-01-10 15:00:00,16083,16116,16046,16100,19.12716642,307785.89841326
911,2023-01-10 16:00:00,16100,16167,16091,16148,16.90371346,272725.22026392
912,2023-01-10 17:00:00,16151,16157,16105,16119,21.33890789,344288.95254499
913,2023-01-10 18:00:00,16119,16147,16112,16143,8.53232651,137608.30775871
914,2023-01-10 19:00:00,16142,16245,16140,16231,29.25853503,474373.29015413
915,2023-01-10 20:00:00,16222,16249,16210,16230,11.29736938,183342.20025353
916,2023-01-10 21:00:00,16232,16289,16208,16280,24.14537794,392646.38480657
917,2023-01-10 22:00:00,16280,16288,16253,16274,12.03273424,195793.09249942
918,2023-01-10 23:00:00,16272,16272,16225,16234,8.92466755,145003.89002721
919,2023-01-11 00:00:00,16239,16246,16217,16246,4.35496663,70701.17575951
920,2023-01-11 01:00:00,16245,16283,16230,16251,5.41467093,87976.15069273
921,2023-01-11 02:00:00,16260,16301,16253,16270,1.91533658,31185.21349572
922,2023-01-11 03:00:00,16273,16274,16211,16212,5.75658337,93410.61395473
923,2023-01-11 04:00:00,16211,16235,16191,16227,3.4532029,55965.23084675
924,2023-01-11 05:00:00,16227,16231,16200,16214,2.66196038,43164.50176718
925,2023-01-11 06:00:00,16212,16219,16187,16187,2.06522797,33464.9353996
926,2023-01-11 07:00:00,16190,16224,16174,16224,4.94446163,80142.3629636
927,2023-01-11 08:00:00,16224,16234,16210,16231,7.1981544,116770.11279932
928,2023-01-11 09:00:00,16230,16257,16206,16257,12.00215547,194766.82873307
929,2023-01-11 10:00:00,16253,16270,16230,16234,10.68450546,173573.40933391
930,2023-01-11 11:00:00,16234,16247,16213,16222,11.75793967,190876.92849771
931,2023-01-11 12:00:00,16220,16243,16212,16223,10.76316257,174643.35570185
932,2023-01-11 13:00:00,16223,16234,16215,16217,8.92034311,144727.20072771
933,2023-01-11 14:00:00,16217,16219,16177,16199,12.69537629,205704.27764188
934,2023-01-11 15:00:00,16194,16198,16147,16168,25.97389296,419885.01557976
935,2023-01-11 16:00:00,16168,16194,16093,16114,27.08783564,436894.72931136
936,2023-01-11 17:00:00,16114,16155,16100,16149,9.64526182,155586.29357914
937,2023-01-11 18:00:00,16150,16187,16145,16172,9.63193853,155781.6030763
938,2023-01-11 19:00:00,16170,16323,16170,16256,69.50071496,1129804.00414722
939,2023-01-11 20:00:00,16257,16319,16245,16300,11.50935998,187500.66318429
940,2023-01-11 21:00:00,16299,16328,16277,16315,7.36247039,120005.78638414
941,2023-01-11 22:00:00,16312,16337,16295,16319,22.50705529,367197.57547843
942,2023-01-11 23:00:00,16315,16348,16283,16321,10.47997441,171010.68196167
943,2023-01-12 00:00:00,16315,16709,16311,16663,30.38865211,503485.5854379
944,2023-01-12 01:00:00,16663,16972,16633,16940,31.74584237,531852.85564055
945,2023-01-12 02:00:00,16963,16973,16851,16946,8.09209071,136624.7332761
946,2023-01-12 03:00:00,16917,17058,16894,16902,16.19624592,274938.42121521
947,2023-01-12 04:00:00,16903,16930,16894,16918,2.15570134,36462.46623176
948,2023-01-12 05:00:00,16918,16921,16890,16901,5.30126775,89619.36664728
949,2023-01-12 06:00:00,16904,16925,16780,16793,9.14495091,154165.7444829
950,2023-01-12 07:00:00,16797,16871,16797,16863,33.48079721,564096.19735038
951,2023-01-12 08:00:00,16861,16889,16827,16844,30.47899468,513641.31532329
952,2023-01-12 09:00:00,16841,16876,16791,16876,19.94175801,335928.71203229
953,2023-01-12 10:00:00,16883,16885,16837,16860,23.64197463,398467.8428576
954,2023-01-12 11:00:00,16862,16916,16847,16893,38.71008971,653649.33914971
955,2023-01-12 12:00:00,16893,16917,16866,16896,32.34841206,546356.12774411
956,2023-01-12 13:00:00,16896,16969,16871,16965,20.69671142,349975.46390961
957,2023-01-12 14:00:00,16956,17143,16575,16904,154.11346449,2595182.77145767
958,2023-01-12 15:00:00,16888,16957,16642,16698,58.53136648,983262.49420579
959,2023-01-12 16:00:00,16694,16784,16693,16742,57.85925096,969133.23589073
960,2023-01-12 17:00:00,16738,16778,16715,16751,12.91764777,216372.80586461
961,2023-01-12 18:00:00,16752,17400,16727,17346,50.88734152,872982.61561569
962,2023-01-12 19:00:00,17370,17486,17166,17317,99.73351043,1726622.10431397
963,2023-01-12 20:00:00,17321,17562,17294,17413,63.83711158,1112081.6377715
964,2023-01-12 21:00:00,17417,17592,17371,17569,165.87646696,2896929.92067911
965,2023-01-12 22:00:00,17572,17604,17295,17350,28.29285545,492027.29744064
966,2023-01-12 23:00:00,17348,17451,17318,17435,14.91360272,259066.70838417
967,2023-01-13 00:00:00,17435,17435,17358,17359,6.53319659,113648.87819951
968,2023-01-13 01:00:00,17355,17391,17244,17301,8.77429827,151965.82462388
969,2023-01-13 02:00:00,17300,17341,17288,17328,5.10259738,88384.46436008
970,2023-01-13 03:00:00,17332,17365,17317,17365,2.97193794,51552.11411523
971,2023-01-13 04:00:00,17363,17404,17360,17399,4.77499562,82951.72548792
972,2023-01-13 05:00:00,17402,17407,17365,17365,3.36254691,58461.40509878
973,2023-01-13 06:00:00,17362,17373,17327,17329,5.38443416,93469.4035174
974,2023-01-13 07:00:00,17333,17382,17328,17382,6.42225135,111447.02090962
975,2023-01-13 08:00:00,17381,17381,17334,17356,10.77393699,186991.67441983
976,2023-01-13 09:00:00,17356,17379,17329,17354,24.12658401,418483.94472231
977,2023-01-13 10:00:00,17354,17460,17350,17449,51.55727422,897746.70833561
978,2023-01-13 11:00:00,17445,17575,17406,17559,29.59243624,517194.97716345
979,2023-01-13 12:00:00,17557,17569,17472,17500,63.77249316,1117354.60560621
980,2023-01-13 13:00:00,17500,17509,17420,17447,30.55304997,533819.10555432
981,2023-01-13 14:00:00,17447,17498,17402,17468,20.65024134,360633.08147043
982,2023-01-13 15:00:00,17468,17703,17468,17580,31.79875971,558428.08007488
983,2023-01-13 16:00:00,17569,17824,17569,17802,100.95679054,1788655.71826143
984,2023-01-13 17:00:00,17802,17807,17644,17704,18.41900778,326102.6836643
985,2023-01-13 18:00:00,17702,17927,17686,17787,37.60235514,670370.94107263
986,2023-01-13 19:00:00,17789,17896,17785,17822,39.78183308,709708.07952803
987,2023-01-13 20:00:00,17819,17897,17781,17891,16.43172063,292822.00154536
988,2023-01-13 21:00:00,17895,17999,17856,17985,13.78368392,247127.62564557
989,2023-01-13 22:00:00,17988,18372,17903,18295,73.27127778,1330026.57128607
990,2023-01-13 23:00:00,18299,18456,18286,18332,85.26222333,1564456.13486691
991,2023-01-14 00:00:00,18332,18415,18226,18399,27.52647451,505369.44010985
992,2023-01-14 01:00:00,18398,19639,18374,19279,180.84285356,3456573.24220507
993,2023-01-14 02:00:00,19284,19452,19091,19316,39.37150174,760028.33265116
994,2023-01-14 03:00:00,19311,19404,19234,19323,27.92272501,539268.20782895
995,2023-01-14 04:00:00,19317,19355,19181,19336,12.17563414,234668.86413742
996,2023-01-14 05:00:00,19342,19392,19267,19279,13.762941,265847.23190357
997,2023-01-14 06:00:00,19277,19296,19175,19232,10.42630509,200550.28824747
998,2023-01-14 07:00:00,19232,19353,19228,19346,16.35108535,315711.80836848
999,2023-01-14 08:00:00,19342,19351,19308,19321,5.43580164,105083.67820314
